gene,validation_g,validation_var,expression_eligible,mouse_pooled_g,human_hedges_g
ANKRD27,-1.0160025442645484,0.7165900835680026,True,-0.6048773917995218,-0.7631042612247301
ANKRD29,-0.39642655765532203,0.6540824296867463,True,-2.523768197744626,0.286676582824573
ANKRD33B,-0.14117699231858993,0.6442807816542946,True,0.3773687040410858,-1.4054039146287838
ANKRD35,-0.0568221466110043,0.6430877683103916,True,0.6941086238088459,-0.0789456079259049
ANKRD37,-0.2561868941795487,0.6475451231963831,True,1.784888136077336,0.663696777614403
ANKRD40,0.826018730778182,0.6915933531140286,True,-1.3662412425624175,1.4553006100429062
ANKRD42,0.45752055967701194,0.6578089330376548,True,0.3894044983696084,-0.4577785398704073
ANKRD46,-0.3680941222874673,0.6525352344901844,True,0.3607981583775851,-0.1885730302650802
ANKRD49,0.07754484071794335,0.6432866573087123,True,0.260754734069975,1.539546651535564
ANKRD50,0.4573123184732975,0.6577953254733874,True,-1.6833431605476854,1.129444382689394
ANKRD54,0.16946814544659822,0.6449085323086508,True,0.1092749996603094,-0.4518821862298068
ANKRD6,0.8713861560241053,0.6970938452078905,True,-1.6819391059018716,-0.1152228199834078
ANKRD9,-0.9899106759528946,0.7128516533118227,True,-0.1353428877495874,0.2755982324676069
ANKS3,-0.72296218650501,0.6801910230797218,True,-0.8436787190466956,-0.7819447680872325
ANKS6,0.9776989130892206,0.7111353689039889,True,-0.0428371273186377,0.4381999257413324
ANKZF1,0.7680492892153754,0.6849928364760174,True,0.5316965906985397,0.5499292496433972
ANO10,-0.21677138737923804,0.6462135595990229,True,0.2324391995442542,-0.139602064918354
ANO8,0.3527687815557297,0.6517461295171654,True,-0.5681997371788133,0.1200557543014091
ANPEP,-0.19911537605924814,0.6456890666416584,True,0.249860917020674,0.1781962316706362
ANTXR1,0.10068462030319392,0.6435812423403999,True,-0.8466842729580362,0.0519087029279778
ANTXR2,1.236072274272538,0.751991047658949,True,0.999061666119452,1.002703060706801
ANXA1,0.920670040714897,0.7034023802764264,True,2.039269436331759,0.2515073090457924
ANXA11,0.10321566275582218,0.6436181052170089,True,-0.7366680222989175,0.7544301163390453
ANXA3,-0.6662651408232607,0.6745649455625886,True,-0.8175130551682379,0.6307399272872575
ANXA5,-0.2803028907732123,0.64846926504113,True,-1.0895455401633187,0.7830884917391474
ANXA6,1.1090967724144911,0.7307211178985887,True,0.458835173701349,1.1356772646054998
ANXA7,-0.8896871906238909,0.6993959497971595,True,1.005105790443018,-1.7691395950338715
