rho_pooled_mouse,rho_original_human,n_genes
0.025018982960295963,0.1271923168227693,6562.0
-0.07113226166843441,-0.022433980730809554,6595.0
,,0.0
0.02331951903975259,0.06399615167667093,6553.0
,,0.0
-0.026592379080577825,0.07618181490669594,6591.0
-0.05433969569664235,-0.1661113779212904,6599.0
,,0.0
-0.009681890134584946,0.020303359663461036,6592.0
0.009108979279675864,0.001226307166377079,6584.0
0.030994993688833985,0.18522446800005088,6559.0
,,0.0
-0.042468422365986275,-0.07920548152467596,6594.0
-0.030073080457004547,-0.07632036026611538,6563.0
