gene,validation_g,validation_var,expression_eligible,mouse_pooled_g,human_hedges_g
APIP,-0.49774812209037894,0.5539794327537082,True,1.243235945502681,0.5249836542334374
APLF,-0.8476705379768595,0.5932121117461648,True,-0.4113297634471097,0.0348305918311082
APLN,0.5713829294635918,0.5605398710068663,True,0.8112998667780951,-0.3386963740034302
APLNR,-0.06758930582375929,0.5337140261884782,True,-0.635926861712879,0.6786156301103723
APLP2,0.2551844814069872,0.5387599266292461,True,-2.3666720287461174,4.841705168270013
APOC1,0.935227960056527,0.6062209447726243,True,0.0791867831465304,2.1157708509396507
APOD,-0.3524404748225247,0.5436845240244272,True,2.0323159445585954,0.9773092331778108
APOE,-0.0764407677024766,0.533820265913912,True,-0.7820697543916749,1.1518371509185934
APOLD1,0.3279344466503291,0.5422950834416548,True,-1.283386664134877,0.0578895795512204
APOOL,-0.7469738585409091,0.5798308287786245,True,0.4258539770298546,0.8170712323202474
APP,-0.6164365926121477,0.5649995060592728,True,-0.4831724948076973,0.4506573848580156
APPBP2,-0.6685688201490809,0.5705820222729612,True,-0.1862682155869217,-1.272192454943406
APRT,-0.2832705347786297,0.5400201829894808,True,3.674885794980964,2.319860168117834
APTX,-0.2468967863937147,0.5384131685942953,True,0.4152653227003702,-0.6146212659681171
AQP1,-0.8269982037484144,0.590327169083592,True,0.8052150877723808,1.1976229004249277
AQP4,-0.6406619855724431,0.5675373149798021,True,-0.6742248280920178,0.5322457411015663
AQR,-0.6395084918734973,0.5674142592648596,True,-0.5228033881851208,0.4672300711131325
ARCN1,0.2028094142038858,0.5367609715408103,True,0.2300958018411095,0.8554938678932281
ARF6,-0.13143948187353494,0.5347730281162653,True,-1.0195102837146957,0.5964156113409574
ARFGAP1,1.055022923796623,0.6260894474780313,True,-0.1239927654921975,-0.7268012221795048
ARFGAP2,-0.9007552726004522,0.6009466717597929,True,-0.2618950562730938,-0.2052164920212974
ARFGAP3,-1.0815795283566556,0.6308178563466837,True,1.02085828571641,0.3732588487767469
ARFIP2,0.22551590729172838,0.5375714520368009,True,0.2840055399706542,1.2683586264787352
ARFRP1,-0.4007724396880075,0.5467182123677898,True,0.2026758016679511,-0.1483366256213556
